# Rg    beta propensity
1.52888  5.714285714
 1.5327  14.28571429
1.53078  13.57142857
1.45653  12.14285714
1.50037  7.142857143
 1.5407  9.285714286
1.46932  12.85714286
1.53527  10.71428571
 1.5086  6.428571429
1.50418  8.571428571
1.51287  5.714285714
1.51251  15.71428571
1.48956  15.71428571
1.60165  25
1.49015  17.14285714
1.49345  15.71428571
1.50308  5.714285714
1.50518  10
 1.5237  14.28571429
1.47068  7.142857143
1.56395  12.14285714
1.61512  23.57142857
1.60442  25
1.46723  5.714285714
1.55114  9.285714286
1.57466  15.71428571
1.50091  10
1.55326  7.142857143
1.56102  9.285714286
1.58011  15.71428571
 1.5576  9.285714286
1.51543  5.714285714
1.59703  22.85714286
1.57995  17.14285714
1.51218  5.714285714
1.49158  5.714285714
 1.4988  5.714285714
1.49744  17.14285714
1.52206  5.714285714
1.48856  15
1.49394  15.71428571
1.54206  9.285714286
 1.4981  5.714285714
1.50177  5.714285714
1.51421  8.571428571
1.53184  9.285714286
1.53201  8.571428571
1.53007  14.28571429
 1.4997  15.71428571
 1.4764  5.714285714
1.50673  7.142857143
1.49524  15.71428571
1.51517  7.142857143
1.55855  21.42857143
1.49737  15.71428571
1.50379  15
1.54223  5.714285714
 1.5469  7.142857143
1.46105  13.57142857
1.53822  5.714285714
1.46384  12.14285714
1.54243  10
1.54107  8.571428571
1.49977  15
1.49628  15.71428571
1.50793  5.714285714
1.54567  17.14285714
1.46148  16.42857143
 1.4937  11.42857143
1.49292  7.142857143
1.50778  5.714285714
1.52879  14.28571429
1.49732  7.142857143
1.50289  8.571428571
1.50137  15
1.52693  5.714285714
1.51681  11.42857143
1.51377  15
1.44318  18.57142857
1.51155  10.71428571
1.52569  7.142857143
 1.5102  10
1.52285  10
1.51722  11.42857143
1.51183  9.285714286
1.53167  7.142857143
1.51119  11.42857143
1.46695  19.28571429
1.50697  10
1.50908  10
1.44809  20.71428571
1.53789  10
 1.5041  7.142857143
1.50267  15.71428571
1.50447  15.71428571
1.47072  23.57142857
1.49601  7.142857143
1.50308  8.571428571
 1.4749  22.85714286
1.46689  24.28571429
1.49589  7.142857143
1.50295  10
1.51505  7.142857143
 1.5065  8.571428571
1.52768  10
1.51671  12.85714286
1.48046  5.714285714
1.47267  9.285714286
1.51635  11.42857143
1.47187  7.857142857
1.47189  22.85714286
1.52173  5.714285714
 1.4983  8.571428571
1.52489  5.714285714
1.47323  8.571428571
1.50689  7.142857143
1.50596  8.571428571
1.51258  7.142857143
1.51756  8.571428571
 1.5375  12.85714286
 1.5528  9.285714286
1.46444  22.85714286
1.53828  9.285714286
1.50494  15.71428571
1.47188  22.14285714
 1.4736  22.85714286
 1.4695  24.28571429
1.47406  4.285714286
1.46676  24.28571429
 1.5241  13.57142857
1.49544  8.571428571
1.55551  8.571428571
1.54687  7.857142857
1.52265  14.28571429
 1.5367  5.714285714
1.47765  6.428571429
1.52165  14.28571429
 1.5105  7.142857143
1.55993  18.57142857
1.52005  5.714285714
1.47814  21.42857143
1.52226  7.142857143
1.47591  21.42857143
1.52682  9.285714286
1.52517  9.285714286
1.52663  9.285714286
1.47225  22.85714286
1.47665  7.142857143
1.47436  7.142857143
1.50718  22.85714286
1.47358  7.142857143
1.50853  15.71428571
1.50454  15
  1.539  9.285714286
1.46568  5.714285714
1.53319  9.285714286
1.53081  8.571428571
1.51303  13.57142857
1.52581  22.85714286
1.52544  22.85714286
1.51402  15
1.54614  21.42857143
1.50746  15
1.54742  10
 1.5136  21.42857143
1.50464  15
1.52283  21.42857143
 1.4593  20
1.53578  7.142857143
1.45324  20.71428571
1.52724  8.571428571
 1.5269  4.285714286
 1.6376  25.71428571
1.45929  20.71428571
1.45233  18.57142857
1.62295  23.57142857
1.45455  6.428571429
1.46299  7.142857143
1.50215  15
1.47101  12.85714286
 1.4648  11.42857143
1.47352  10
1.61236  22.14285714
1.61431  23.57142857
1.45742  18.57142857
 1.5208  25.71428571
1.52585  10.71428571
1.48746  5.714285714
1.49108  8.571428571
1.62968  20
1.48836  7.142857143
1.54483  10.71428571
1.51193  14.28571429
 1.5129  15
1.50449  5.714285714
1.51405  24.28571429
1.51488  24.28571429
1.51004  24.28571429
1.48115  12.14285714
1.52854  5.714285714
1.48855  15
1.55513  9.285714286
1.49286  10
1.54497  10.71428571
1.53396  10.71428571
1.53799  9.285714286
1.53829  10.71428571
1.46767  5.714285714
 1.5365  9.285714286
 1.5511  10.71428571
1.54966  9.285714286
1.54854  14.28571429
1.54732  7.142857143
1.49953  10
1.49186  8.571428571
1.50841  7.142857143
 1.5449  10.71428571
1.63933  23.57142857
1.61258  23.57142857
1.51826  7.142857143
1.51593  21.42857143
1.51239  22.85714286
1.51666  27.85714286
1.47372  13.57142857
1.47191  13.57142857
1.48606  15
1.49084  10
1.52988  5.714285714
1.63706  23.57142857
  1.491  8.571428571
1.51679  24.28571429
1.50393  22.85714286
1.50071  25.71428571
1.48177  10
1.45602  14.28571429
1.51965  7.142857143
1.52364  5.714285714
1.48859  15
 1.4668  8.571428571
1.44869  22.85714286
1.52025  7.142857143
1.46037  7.857142857
1.45209  22.85714286
1.53575  10.71428571
1.52842  10.71428571
1.62672  26.42857143
1.51785  11.42857143
1.46549  15
 1.5273  25.71428571
1.49168  7.142857143
1.46548  9.285714286
1.44917  10
1.46746  15
1.54007  10.71428571
1.45456  13.57142857
1.53328  22.85714286
1.51952  22.85714286
  1.462  13.57142857
1.51078  7.142857143
1.46192  6.428571429
1.52688  17.85714286
1.46634  6.428571429
1.52175  25.71428571
1.49831  8.571428571
1.51169  5.714285714
1.53093  5.714285714
1.52403  5.714285714
 1.4969  8.571428571
1.52219  5.714285714
1.44861  11.42857143
1.44764  8.571428571
1.61505  25
1.52574  5.714285714
1.52166  2.857142857
1.47804  15.71428571
1.51261  4.285714286
1.49974  8.571428571
1.46709  15
1.47821  14.28571429
1.46893  21.42857143
1.46236  17.14285714
1.45936  15
1.46943  13.57142857
1.53966  24.28571429
 1.5429  22.85714286
1.50072  5.714285714
1.49908  7.142857143
1.46361  15
1.46059  13.57142857
1.48981  5.714285714
1.49593  5.714285714
1.46867  12.85714286
1.51632  10
 1.5988  12.85714286
  1.589  13.57142857
1.51261  11.42857143
1.46834  7.142857143
1.61162  23.57142857
 1.5148  10
1.58784  13.57142857
1.59631  16.42857143
1.48053  22.85714286
1.48027  21.42857143
1.50489  5.714285714
1.50031  5.714285714
1.52806  22.85714286
1.54346  21.42857143
1.60256  16.42857143
1.50225  5.714285714
1.58553  15.71428571
1.58685  12.14285714
1.62167  22.85714286
1.50442  10.71428571
1.46683  22.14285714
1.52762  24.28571429
1.46918  5.714285714
1.47673  15.71428571
1.48837  13.57142857
1.49889  10
1.51288  5.714285714
1.50654  11.42857143
1.46335  9.285714286
1.62453  17.85714286
1.53903  21.42857143
1.61611  17.85714286
1.52058  22.14285714
 1.6143  22.85714286
1.55296  11.42857143
1.54685  11.42857143
1.50933  5.714285714
1.50289  7.142857143
 1.5312  16.42857143
1.48876  5.714285714
1.58368  12.14285714
1.51747  7.142857143
 1.5277  7.142857143
1.53069  7.142857143
1.46658  7.142857143
1.49511  5.714285714
1.46923  4.285714286
1.49324  5.714285714
1.51915  10
 1.5245  22.85714286
1.61687  23.57142857
1.49288  7.142857143
1.49217  5.714285714
1.54021  10.71428571
1.46581  5.714285714
1.46887  4.285714286
1.51914  4.285714286
1.46347  7.857142857
1.46826  7.857142857
1.55918  15
1.46612  7.857142857
1.47011  7.857142857
1.51552  10
1.52659  9.285714286
1.52334  22.85714286
1.53517  22.85714286
1.63712  20
1.56477  14.28571429
1.51811  9.285714286
1.51953  10.71428571
1.44973  15.71428571
1.52753  21.42857143
1.44902  16.42857143
1.44296  16.42857143
1.52637  22.85714286
1.51863  15
1.52637  21.42857143
1.52107  5.714285714
 1.5015  8.571428571
1.57764  15.71428571
1.57068  13.57142857
1.52686  15
1.52947  15.71428571
1.43146  17.85714286
1.42924  14.28571429
1.43161  19.28571429
1.56247  15
1.55088  7.142857143
1.43465  17.85714286
1.45011  15.71428571
1.63226  16.42857143
1.63408  15
1.53766  7.857142857
1.52023  10
1.52201  10
1.53445  5.714285714
1.51064  9.285714286
1.61649  16.42857143
1.46451  9.285714286
1.45314  15
1.53451  15.71428571
1.45663  20.71428571
1.44745  15
1.45149  15.71428571
1.44563  16.42857143
 1.5312  15.71428571
 1.5282  15.71428571
 1.4659  9.285714286
1.50213  6.428571429
1.56019  4.285714286
 1.4645  7.857142857
1.56026  5.714285714
 1.5172  24.28571429
1.50577  9.285714286
1.46581  20
1.47202  21.42857143
1.53049  5.714285714
1.53311  7.142857143
1.45765  15
 1.4497  15
1.48895  5.714285714
1.48474  5.714285714
1.50831  7.142857143
1.45897  18.57142857
1.52906  15
1.50438  9.285714286
1.50598  5.714285714
1.64303  19.28571429
1.46149  7.142857143
1.45652  7.857142857
 1.5052  22.85714286
1.50577  22.85714286
1.50381  7.142857143
1.50322  8.571428571
1.62557  17.85714286
1.51126  10.71428571
1.55691  5.714285714
1.49315  5.714285714
1.43254  14.28571429
1.43075  20.71428571
1.49323  5.714285714
1.49853  5.714285714
1.48941  5.714285714
1.61968  20
 1.5275  15
 1.4787  15
1.50224  7.142857143
1.48387  13.57142857
1.64191  16.42857143
1.63304  20
1.47564  7.142857143
1.48068  7.142857143
1.53177  15.71428571
1.46431  14.28571429
1.52321  14.28571429
1.42523  16.42857143
1.52761  9.285714286
1.52382  10.71428571
1.45149  15
1.51812  10
1.61807  20
1.62754  21.42857143
1.52091  8.571428571
1.52046  8.571428571
1.48326  8.571428571
1.52682  9.285714286
1.46535  7.142857143
1.50288  5.714285714
1.46265  16.42857143
1.47142  10
1.47858  8.571428571
1.49419  5.714285714
1.49039  11.42857143
1.52746  15.71428571
1.43559  15
1.49964  5.714285714
1.49673  7.142857143
  1.541  10.71428571
1.51749  14.28571429
1.51644  15
 1.5128  13.57142857
1.62487  22.85714286
1.61439  22.85714286
 1.5153  15
 1.4562  22.14285714
1.51583  4.285714286
1.51759  8.571428571
1.52753  15
1.50457  5.714285714
 1.6219  21.42857143
1.61978  20.71428571
1.51439  15
1.46988  22.85714286
1.45798  12.14285714
1.46362  14.28571429
1.46809  15
1.47953  21.42857143
1.46115  15
1.46368  13.57142857
1.49614  17.14285714
1.51919  10
1.45594  12.14285714
1.49649  7.142857143
1.49812  20
1.48171  10
1.46181  20.71428571
1.46874  21.42857143
1.45756  23.57142857
1.50888  20.71428571
1.50405  20
1.50947  9.285714286
1.50383  20
1.49806  5.714285714
1.51933  9.285714286
1.50646  8.571428571
1.49554  17.85714286
1.50077  7.142857143
1.50944  7.142857143
 1.4378  19.28571429
1.51828  15.71428571
1.51451  9.285714286
1.46608  12.85714286
1.47229  7.857142857
1.49859  17.14285714
 1.4298  17.85714286
1.46058  22.14285714
1.46613  22.14285714
1.51624  20
1.51973  17.85714286
1.49287  7.142857143
 1.5054  8.571428571
1.52992  10
 1.5237  20
1.53656  8.571428571
1.49539  7.142857143
1.62809  20
1.49059  7.142857143
1.50106  7.142857143
1.51169  16.42857143
 1.4393  13.57142857
1.50338  15.71428571
1.49664  10
1.50101  11.42857143
1.61125  20
1.52373  15.71428571
1.51691  4.285714286
 1.5092  11.42857143
1.60833  21.42857143
1.55867  8.571428571
1.51034  4.285714286
1.50538  15.71428571
1.51066  15
1.52353  15.71428571
1.50951  20
1.61892  20
1.62876  20
1.62548  18.57142857
1.50905  15.71428571
1.50297  14.28571429
 1.4644  22.85714286
1.51291  5.714285714
 1.5518  10
1.50187  4.285714286
1.50564  4.285714286
1.50592  4.285714286
1.50272  5.714285714
1.61497  18.57142857
1.50488  17.14285714
1.51015  19.28571429
1.50053  20.71428571
1.50098  17.14285714
1.61753  21.42857143
1.45893  7.857142857
1.61606  20
1.62456  21.42857143
 1.5129  4.285714286
 1.5009  15.71428571
1.61799  21.42857143
1.46182  22.85714286
 1.4879  15.71428571
1.48073  15
1.48436  13.57142857
1.46203  19.28571429
1.53178  7.142857143
1.53581  7.142857143
1.45697  18.57142857
1.45435  20
1.64431  17.85714286
1.61958  20.71428571
 1.6195  21.42857143
 1.5175  15.71428571
1.52255  9.285714286
1.64198  16.42857143
1.49194  5.714285714
1.50881  13.57142857
1.50053  11.42857143
1.53384  7.142857143
1.59975  20
1.50062  17.85714286
1.60347  20
1.61077  22.85714286
1.51511  15.71428571
1.51251  7.857142857
1.60994  20
1.51457  17.14285714
1.49411  15.71428571
1.51445  10
1.46008  7.142857143
1.50896  14.28571429
1.49956  15
1.50578  7.142857143
1.45167  7.142857143
1.53556  4.285714286
1.50147  15
1.50793  9.285714286
1.47252  23.57142857
1.51656  10
1.50719  10
1.47054  20.71428571
1.45659  7.142857143
1.45258  7.142857143
1.46011  5.714285714
1.44835  7.142857143
1.53018  4.285714286
1.52716  5.714285714
1.46143  7.142857143
1.52237  5.714285714
1.46047  7.142857143
 1.5052  14.28571429
1.48993  15
1.48758  13.57142857
1.49622  15.71428571
 1.5334  5.714285714
1.48639  16.42857143
1.46868  22.14285714
1.51753  5.714285714
1.51697  5.714285714
1.51864  6.428571429
1.50853  8.571428571
1.49217  7.142857143
1.50288  5.714285714
1.49815  5.714285714
1.45177  18.57142857
1.48712  22.85714286
1.48874  21.42857143
1.49374  22.85714286
1.62626  18.57142857
1.47004  18.57142857
 1.5287  5.714285714
1.49623  14.28571429
 1.6148  19.28571429
1.46743  20
1.45728  20
1.50202  5.714285714
1.45529  7.857142857
1.50903  13.57142857
1.47039  22.14285714
1.50553  5.714285714
1.50851  14.28571429
 1.4565  20.71428571
1.46191  5.714285714
  1.506  7.142857143
 1.5144  7.142857143
 1.4962  7.142857143
 1.4633  19.28571429
1.49723  9.285714286
1.46636  23.57142857
1.50195  5.714285714
1.45335  17.14285714
1.46264  20.71428571
1.49517  15.71428571
1.50213  13.57142857
1.49534  15.71428571
1.46521  20
 1.4659  19.28571429
1.47304  20
1.50525  15
1.47188  20
1.48695  13.57142857
1.49326  13.57142857
1.48754  15
1.51619  10.71428571
1.51943  12.85714286
 1.5371  9.285714286
1.54382  9.285714286
1.54859  9.285714286
1.47022  20
1.59788  20
1.49416  8.571428571
1.51148  7.142857143
1.50627  7.142857143
1.45437  20
1.45746  5.714285714
1.49108  8.571428571
 1.4632  5.714285714
1.54403  13.57142857
1.46109  7.142857143
1.56355  12.14285714
1.52948  2.857142857
1.46067  7.142857143
1.46012  7.857142857
 1.4501  16.42857143
1.52906  9.285714286
1.51151  7.142857143
  1.489  8.571428571
1.61611  21.42857143
1.49519  7.142857143
1.50869  10
1.50509  10.71428571
1.55501  12.14285714
1.49793  10
1.49567  12.14285714
1.44255  12.14285714
1.49744  10.71428571
1.49706  10
1.48534  11.42857143
1.49442  15
1.52035  8.571428571
1.49172  8.571428571
1.53146  10
1.62843  20
1.53739  10
1.45521  17.14285714
1.50855  17.14285714
1.51741  15.71428571
1.48195  5.714285714
 1.6022  20
1.52063  8.571428571
1.48727  8.571428571
1.48442  5.714285714
1.60532  21.42857143
1.50924  17.14285714
1.49704  7.142857143
1.52094  17.14285714
1.51828  17.14285714
1.53668  9.285714286
1.51016  18.57142857
1.51409  17.14285714
1.63984  17.85714286
 1.6415  19.28571429
1.50782  17.14285714
1.51215  16.42857143
1.65157  16.42857143
1.49864  15
1.48472  15.71428571
1.50069  7.142857143
1.49389  5.714285714
1.49999  5.714285714
1.50063  10
1.44826  16.42857143
1.49215  5.714285714
1.42969  12.85714286
1.50107  7.142857143
1.50371  5.714285714
1.44728  15.71428571
1.44596  14.28571429
1.44693  16.42857143
1.43526  16.42857143
1.49582  15.71428571
1.49402  5.714285714
1.50066  15.71428571
 1.4776  19.28571429
1.59889  21.42857143
1.59925  20
1.46678  22.14285714
 1.6005  20
1.50892  7.142857143
 1.4414  13.57142857
1.49932  11.42857143
1.44467  11.42857143
  1.427  14.28571429
1.43073  15
1.50944  7.142857143
1.59715  22.85714286
1.61414  20
1.52233  9.285714286
1.46992  22.14285714
1.53686  9.285714286
1.46166  22.14285714
1.51412  9.285714286
1.46488  22.14285714
1.46874  20
1.50482  5.714285714
1.52533  10
1.49512  11.42857143
1.47149  17.85714286
 1.4934  9.285714286
1.46684  17.14285714
1.50663  10
 1.4655  18.57142857
1.48347  12.14285714
 1.5102  11.42857143
1.66078  16.42857143
1.44435  17.85714286
1.50868  10
1.52049  10
1.50353  7.142857143
1.51784  10
1.51472  15.71428571
1.50914  17.14285714
1.52361  10
1.49535  19.28571429
1.48974  15.71428571
1.51258  17.14285714
1.51367  16.42857143
1.51238  14.28571429
1.52095  16.42857143
 1.5068  12.14285714
1.48525  5.714285714
1.51914  7.142857143
1.50307  5.714285714
1.48852  14.28571429
1.50033  5.714285714
1.47788  14.28571429
1.46393  16.42857143
1.46741  16.42857143
1.52262  17.14285714
1.51933  15
1.50267  16.42857143
1.51282  15.71428571
1.49634  17.14285714
1.51353  16.42857143
1.45939  20.71428571
1.46672  20.71428571
1.46279  19.28571429
1.53038  16.42857143
1.46382  20.71428571
1.49863  10.71428571
1.46466  19.28571429
1.49044  15.71428571
1.46261  19.28571429
1.49121  20.71428571
1.49339  19.28571429
1.45682  4.285714286
1.44798  2.857142857
1.47126  16.42857143
1.48562  15.71428571
1.52417  17.14285714
1.45338  20
 1.4912  19.28571429
 1.4903  15
1.45527  20
1.50844  15
1.46771  20.71428571
1.49103  15.71428571
 1.5171  10
1.46015  18.57142857
1.46368  18.57142857
1.48502  14.28571429
1.45205  7.142857143
1.50916  10
1.48989  15.71428571
1.48981  12.85714286
1.48725  15.71428571
1.48737  15.71428571
1.46525  21.42857143
1.51657  8.571428571
1.48445  15.71428571
1.44163  4.285714286
1.64019  17.85714286
1.50689  7.142857143
1.64038  16.42857143
1.45905  20.71428571
1.48967  15.71428571
1.45736  22.14285714
1.48758  15.71428571
1.45748  12.14285714
1.44879  11.42857143
1.49627  10.71428571
1.46214  12.14285714
1.50624  10
1.50744  12.14285714
1.46498  13.57142857
1.50386  20
 1.4883  15.71428571
1.47486  15.71428571
1.51549  16.42857143
1.44471  20
1.51098  16.42857143
1.44963  18.57142857
1.47403  14.28571429
1.45674  18.57142857
 1.5994  20
1.63233  16.42857143
1.62841  17.85714286
1.48379  15.71428571
 1.4604  22.14285714
1.44618  8.571428571
1.44535  8.571428571
1.48419  17.14285714
 1.4488  8.571428571
1.44766  15.71428571
1.59637  24.28571429
1.48534  13.57142857
1.44298  8.571428571
1.48815  13.57142857
1.46429  6.428571429
 1.4769  4.285714286
1.61275  22.85714286
1.49326  16.42857143
1.45006  16.42857143
1.47424  15.71428571
1.48364  14.28571429
1.48856  13.57142857
1.48859  15.71428571
1.49677  5.714285714
1.49339  5.714285714
1.50321  4.285714286
1.44376  8.571428571
1.43548  8.571428571
1.47543  15
1.48904  15.71428571
1.48809  14.28571429
1.44072  8.571428571
1.50957  10
1.62986  16.42857143
1.62245  17.85714286
1.49777  10
1.52428  8.571428571
1.43169  8.571428571
1.48633  15.71428571
1.61632  17.85714286
 1.4807  15.71428571
 1.4793  15.71428571
1.48808  15.71428571
 1.5036  16.42857143
1.48605  14.28571429
 1.4926  12.85714286
 1.4815  14.28571429
1.48226  17.85714286
1.46906  11.42857143
1.46193  12.85714286
1.51452  16.42857143
1.46908  19.28571429
1.45286  16.42857143
 1.4852  15
 1.4638  16.42857143
1.45764  16.42857143
1.64215  17.85714286
1.51579  5.714285714
1.62341  17.85714286
1.46242  16.42857143
1.63387  17.85714286
1.50916  5.714285714
 1.5114  5.714285714
1.50622  10
1.44139  8.571428571
1.44495  8.571428571
1.44083  8.571428571
1.46715  15.71428571
1.48715  15.71428571
1.46077  4.285714286
1.51831  15
1.46993  15.71428571
1.45783  16.42857143
1.44542  8.571428571
1.61171  22.85714286
 1.4774  21.42857143
 1.4677  15.71428571
1.47958  22.85714286
  1.478  22.85714286
1.52613  15
1.62153  22.85714286
1.62465  24.28571429
1.50799  5.714285714
1.50986  5.714285714
1.50568  10
   1.51  6.428571429
